Sequence ID	Cascade-Cluster-ID	Single-Step-Cluster-ID				Single-Step-Sequence ID	Single-Step-Cluster ID
38712	13802	13802				38712	13802
38713	13802	13802				38713	13802
38714	13802	13802				38714	13802
38715	13802	13802				38715	13802
38716	13802	13802				38716	13802
38717	13802	13802				38717	13802
38718	13802	13802				38718	13802
38719	13802	13802				38719	13802
38720	13802	13802				38720	13802
38721	13802	13802				38721	13802
38722	13802	13802				38722	13802
38723	13802	13802				38723	13802
38724	13802	13802				38724	13802
38725	13802	13802				38725	13802
38726	13802	13802				38726	13802
38727	13802	13802				38727	13802
38728	13802	13802				38728	13802
38729	13802	13802				38729	13802
38730	13802	13802				38730	13802
38731	13802	13802				38731	13802
38732	13802	13802				38732	13802
38733	13802	13802				38733	13802
38734	13802	13802				38734	13802
38735	13802	13802				38735	13802
38736	13802	13802				38736	13802
38737	13802	13802				38737	13802
38738	13802	13802				38738	13802
38739	13802	13802				38739	13802
38740	13802	13802				38740	13802
38741	13802	13802				38741	13802
38742	13802	13802				38742	13802
38743	13802	13802				38743	13802
38744	13802	13802				38744	13802
38745	13802	13802				38745	13802
38746	13802	13802				38746	13802
38747	13802	13802				38747	13802
38748	13802	13802				38748	13802
38749	13802	13802				38749	13802
38750	13802	13802				38750	13802
38751	13802	13802				38751	13802
38752	13802	13802				38752	13802
38753	13802	13802				38753	13802
38754	13802	13802				38754	13802
38755	13802	13802				38755	13802
38756	13802	13802				38756	13802
38757	13802	13802				38757	13802
38758	13802	13802				38758	13802
38759	13802	13802				38759	13802
38760	13802	13802				38760	13802
38761	13802	13802				38761	13802
38762	13802	13802				38762	13802
38763	13802	13802				38763	13802
38764	13802	13802				38764	13802
38765	13802	13802				38765	13802
38766	13802	13802				38766	13802
38767	13802	13802				38767	13802
38768	13802	13802				38768	13802
38769	13802	13802				38769	13802
38770	13802	13802				38770	13802
38771	13802	13802				38771	13802
38772	13802	13802				38772	13802
38773	13802	13802				38773	13802
38774	13802	13802				38774	13802
38775	13802	13802				38775	13802
38776	13802	13802				38776	13802
38777	13802	13802				38777	13802
38778	13802	13802				38778	13802
38779	13802	13802				38779	13802
38780	13802	13802				38780	13802
38781	13802	13802				38781	13802
38782	13802	13802				38782	13802
38783	13802	13802				38783	13802
38784	13802	13802				38784	13802
38785	13802	13802				38785	13802
38786	13802	13802				38786	13802
38787	13802	13802				38787	13802
38788	13802	13802				38788	13802
38789	13802	13802				38789	13802
38790	13802	13802				38790	13802
38791	13802	13802				38791	13802
38792	13802	13802				38792	13802
38793	13802	13802				38793	13802
38794	13802	13802				38794	13802
38795	13802	13802				38795	13802
38796	13802	13802				38796	13802
38797	13802	13802				38797	13802
38798	13802	13802				38798	13802
38799	13802	13802				38799	13802
38800	13802	13802				38800	13802
38801	13802	13802				38801	13802
38802	13802	13802				38802	13802
38803	13802	13802				38803	13802
38804	13802	13802				38804	13802
38805	13802	13802				38805	13802
38806	13802	13802				38806	13802
38807	13802	13802				38807	13802
38808	13802	13802				38808	13802
38809	13802	13802				38809	13802
38810	13802	13802				38810	13802
38811	13802	13802				38811	13802
38812	13802	13802				38812	13802
38813	13802	13802				38813	13802
38814	13802	13802				38814	13802
38815	13802	13802				38815	13802
38816	13802	13802				38816	13802
38817	13802	13802				38817	13802
38818	13802	13802				38818	13802
38819	13802	13802				38819	13802
38820	13802	13802				38820	13802
38821	13802	13802				38821	13802
38822	13802	13802				38822	13802
38823	13802	13802				38823	13802
38824	13802	13802				38824	13802
38825	13802	13802				38825	13802
38826	13802	13802				38826	13802
38827	13802	13802				38827	13802
38828	13802	13802				38828	13802
38829	13802	13802				38829	13802
38830	13802	13802				38830	13802
38831	13802	13802				38831	13802
38832	13802	13802				38832	13802
38833	13802	13802				38833	13802
38834	13802	13802				38834	13802
38835	13802	13802				38835	13802
38836	13802	13802				38836	13802
38837	13802	13802				38837	13802
38838	13802	13802				38838	13802
38839	13802	13802				38839	13802
38840	13802	13802				38840	13802
38841	13802	13802				38841	13802
38842	13802	13802				38842	13802
38843	13802	13802				38843	13802
38844	13802	13802				38844	13802
38845	13802	13802				38845	13802
38846	13802	13802				38846	13802
38847	13802	13802				38847	13802
38848	13802	13802				38848	13802
38849	13802	13802				38849	13802
38850	13802	13802				38850	13802
38851	13802	13802				38851	13802
38852	13802	13802				38852	13802
38853	13802	13802				38853	13802
38854	13802	13802				38854	13802
38855	13802	13802				38855	13802
38856	13802	13802				38856	13802
38857	13802	13802				38857	13802
38858	13802	13802				38858	13802
38859	13802	13802				38859	13802
38860	13802	13802				38860	13802
38861	13802	13802				38861	13802
38862	13802	13802				38862	13802
38863	13802	13802				38863	13802
38864	13802	13802				38864	13802
38865	13802	13802				38865	13802
38866	13802	13802				38866	13802
38867	13802	13802				38867	13802
38868	13802	13802				38868	13802
38869	13802	13802				38869	13802
38870	13802	13802				38870	13802
38871	13802	13802				38871	13802
38872	13802	13802				38872	13802
38873	13802	13802				38873	13802
38874	13802	13802				38874	13802
38875	13802	13802				38875	13802
38876	13802	13802				38876	13802
38877	13802	13802				38877	13802
38878	13802	13802				38878	13802
38879	13802	13802				38879	13802
38880	13802	13802				38880	13802
38881	13802	13802				38881	13802
38882	13802	13802				38882	13802
38883	13802	13802				38883	13802
38884	13802	13802				38884	13802
38885	13802	13802				38885	13802
38886	13802	13802				38886	13802
38887	13802	13802				38887	13802
38888	13802	13802				38888	13802
38889	13802	13802				38889	13802
38890	13802	13802				38890	13802
38891	13802	13802				38891	13802
38892	13802	13802				38892	13802
38893	13802	13802				38893	13802
38894	13802	13802				38894	13802
38895	13802	13802				38895	13802
38896	13802	13802				38896	13802
38897	13802	13802				38897	13802
38898	13802	13802				38898	13802
38899	13802	13802				38899	13802
38900	13802	13802				38900	13802
38901	13802	13802				38901	13802
38902	13802	13802				38902	13802
38903	13802	13802				38903	13802
38904	13802	13802				38904	13802
38905	13802	13802				38905	13802
38906	13802	13802				38906	13802
38907	13802	13802				38907	13802
38908	13802	13802				38908	13802
38909	13802	13802				38909	13802
38910	13802	13802				38910	13802
38911	13802	13802				38911	13802
38912	13802	13802				38912	13802
38913	13802	13802				38913	13802
38914	13802	13802				38914	13802
38915	13802	13802				38915	13802
38916	13802	13802				38916	13802
38917	13802	13802				38917	13802
38918	13802	13802				38918	13802
38919	13802	13802				38919	13802
38920	13802	13802				38920	13802
38921	13802	13802				38921	13802
38922	13802	13802				38922	13802
38923	13802	13802				38923	13802
38924	13802	13802				38924	13802
38925	13802	13802				38925	13802
38926	13802	13802				38926	13802
38927	13802	13802				38927	13802
38928	13802	13802				38928	13802
38929	13802	13802				38929	13802
38930	13802	13802				38930	13802
38931	13802	13802				38931	13802
38932	13802	13802				38932	13802
38933	13802	13802				38933	13802
38934	13802	13802				38934	13802
38935	13802	13802				38935	13802
38936	13802	13802				38936	13802
38937	13802	13802				38937	13802
38938	13802	13802				38938	13802
38939	13802	13802				38939	13802
38940	13802	13802				38940	13802
38941	13802	13802				38941	13802
38942	13802	13802				38942	13802
38943	13802	13802				38943	13802
38944	13802	13802				38944	13802
38945	13802	13802				38945	13802
38946	13802	13802				38946	13802
38947	13802	13802				38947	13802
38948	13802	13802				38948	13802
38949	13802	13802				38949	13802
38950	13802	13802				38950	13802
38951	13802	13802				38951	13802
38952	13802	13802				38952	13802
38953	13802	13802				38953	13802
38954	13802	13802				38954	13802
38955	13802	13802				38955	13802
38956	13802	13802				38956	13802
38957	13802	13802				38957	13802
38958	13802	13802				38958	13802
38959	13802	13802				38959	13802
38960	13802	13802				38960	13802
38961	13802	13802				38961	13802
38962	13802	13802				38962	13802
38963	13802	13802				38963	13802
38964	13802	13802				38964	13802
38965	13802	13802				38965	13802
38966	13802	13802				38966	13802
38967	13802	13802				38967	13802
38968	13802	13802				38968	13802
38969	13802	13802				38969	13802
38970	13802	13802				38970	13802
38971	13802	13802				38971	13802
38972	13802	13802				38972	13802
38973	13802	13802				38973	13802
38974	13802	13802				38974	13802
38975	13802	13802				38975	13802
38976	13802	13802				38976	13802
38977	13802	13802				38977	13802
38978	13802	13802				38978	13802
38979	13802	13802				38979	13802
38980	13802	13802				38980	13802
38981	13802	13802				38981	13802
38982	13802	13802				38982	13802
38983	13802	13802				38983	13802
38984	13802	13802				38984	13802
38985	13802	13802				38985	13802
38986	13802	13802				38986	13802
38987	13802	13802				38987	13802
38988	13802	13802				38988	13802
38989	13802	13802				38989	13802
38990	13802	13802				38990	13802
38991	13802	13802				38991	13802
38992	13802	13802				38992	13802
38993	13802	13802				38993	13802
38994	13802	13802				38994	13802
38995	13802	13802				38995	13802
38996	13802	13802				38996	13802
38997	13802	13802				38997	13802
38998	13802	13802				38998	13802
38999	13802	13802				38999	13802
39000	13802	13802				39000	13802
39001	13802	13802				39001	13802
39002	13802	13802				39002	13802
39003	13802	13802				39003	13802
39004	13802	13802				39004	13802
39005	13802	13802				39005	13802
39006	13802	13802				39006	13802
39007	13802	13802				39007	13802
39008	13802	13802				39008	13802
39009	13802	13802				39009	13802
39010	13802	13802				39010	13802
39011	13802	13802				39011	13802
39012	13802	13802				39012	13802
39013	13802	13802				39013	13802
39014	13802	13802				39014	13802
39015	13802	13802				39015	13802
39016	13802	13802				39016	13802
39017	13802	13802				39017	13802
39018	13802	13802				39018	13802
39019	13802	13802				39019	13802
39020	13802	13802				39020	13802
39021	13802	13802				39021	13802
39022	13802	13802				39022	13802
39023	13802	13802				39023	13802
39024	13802	13802				39024	13802
39025	13802	13802				39025	13802
39026	13802	13802				39026	13802
39027	13802	13802				39027	13802
39028	13802	13802				39028	13802
39029	13802	13802				39029	13802
39030	13802	13802				39030	13802
39031	13802	13802				39031	13802
39032	13802	13802				39032	13802
39033	13802	13802				39033	13802
39034	13802	13802				39034	13802
39035	13802	13802				39035	13802
39036	13802	13802				39036	13802
39037	13802	13802				39037	13802
39038	13802	13802				39038	13802
39039	13802	13802				39039	13802
39040	13802	13802				39040	13802
39041	13802	13802				39041	13802
39042	13802	13802				39042	13802
39043	13802	13802				39043	13802
39044	13802	13802				39044	13802
39045	13802	13802				39045	13802
39046	13802	13802				39046	13802
39047	13802	13802				39047	13802
39048	13802	13802				39048	13802
39049	13802	13802				39049	13802
39050	13802	13802				39050	13802
39051	13802	13802				39051	13802
39052	13802	13802				39052	13802
39053	13802	13802				39053	13802
39054	13802	13802				39054	13802
39055	13802	13802				39055	13802
39056	13802	13802				39056	13802
39057	13802	13802				39057	13802
39058	13802	13802				39058	13802
39059	13802	13802				39059	13802
39060	13802	13802				39060	13802
39061	13802	13802				39061	13802
39062	13802	13802				39062	13802
39063	13802	13802				39063	13802
39064	13802	13802				39064	13802
39065	13802	13802				39065	13802
39066	13802	13802				39066	13802
39067	13802	13802				39067	13802
39068	13802	13802				39068	13802
39069	13802	13802				39069	13802
39070	13802	13802				39070	13802
39071	13802	13802				39071	13802
39072	13802	13802				39072	13802
39073	13802	13802				39073	13802
39074	13802	13802				39074	13802
39075	13802	13802				39075	13802
39076	13802	13802				39076	13802
39077	13802	13802				39077	13802
39078	13802	13802				39078	13802
39079	13802	13802				39079	13802
39080	13802	13802				39080	13802
39081	13802	13802				39081	13802
39082	13802	13802				39082	13802
39083	13802	13802				39083	13802
39084	13802	13802				39084	13802
39085	13802	13802				39085	13802
39086	13802	13802				39086	13802
39087	13802	13802				39087	13802
39088	13802	13802				39088	13802
39089	13802	13802				39089	13802
39090	13802	13802				39090	13802
39091	13802	13802				39091	13802
39092	13802	13802				39092	13802
39093	13802	13802				39093	13802
39094	13802	13802				39094	13802
39095	13802	13802				39095	13802
39096	13802	13802				39096	13802
39097	13802	13802				39097	13802
39098	13802	13802				39098	13802
39099	13802	13802				39099	13802
39100	13802	13802				39100	13802
39101	13802	13802				39101	13802
39102	13802	13802				39102	13802
39103	13802	13802				39103	13802
39104	13802	13802				39104	13802
39105	13802	13802				39105	13802
39106	13802	13802				39106	13802
